P000000269,000000000000000941,1,5
P000000250,000000000000000942,1,1
P000000217,000000000000000943,3,3
P000001699,000000000000000944,1,3
P000001854,000000000000000945,8,2
P000001096,000000000000000945,8,2
P000000802,000000000000000946,1,4
P000001580,000000000000000947,2,3
P000000940,000000000000000947,10,3
P000000415,000000000000000947,1,3
P000000434,000000000000000948,3,1
P000001380,000000000000000949,1,4
P000000219,000000000000000950,3,4
P000001730,000000000000000950,3,4
P000000299,000000000000000950,1,4
P000001022,000000000000000951,2,3
P000000986,000000000000000952,2,1
P000000423,000000000000000953,10,3
P000000205,000000000000000954,6,4
P000000571,000000000000000954,1,4
P000001510,000000000000000955,3,1
P000000977,000000000000000956,2,5
P000000603,000000000000000957,1,1
P000000418,000000000000000957,8,1
P000001064,000000000000000958,3,4
P000001338,000000000000000959,2,3
P000000212,000000000000000959,2,3
P000001107,000000000000000960,1,1
P000000463,000000000000000960,3,1
P000000126,000000000000000961,3,1
P000001498,000000000000000961,2,1
P000000520,000000000000000962,2,2
P000001127,000000000000000962,3,2
P000001763,000000000000000963,3,2
P000000534,000000000000000963,1,2
P000000477,000000000000000963,1,2
P000000171,000000000000000963,3,2
P000000287,000000000000000964,9,1
P000000234,000000000000000964,1,1
P000001658,000000000000000965,6,3
P000000624,000000000000000966,7,3
P000000933,000000000000000966,2,3
P000000842,000000000000000967,3,5
P000001227,000000000000000968,3,5
P000000260,000000000000000969,2,4
P000001441,000000000000000970,3,4
P000000694,000000000000000971,2,2
P000001280,000000000000000972,1,4
P000000976,000000000000000972,3,4
P000000143,000000000000000973,2,4
P000001702,000000000000000973,2,4
P000000911,000000000000000974,3,2
P000000145,000000000000000975,2,1
P000000621,000000000000000975,1,1
P000001196,000000000000000976,3,2
P000001212,000000000000000976,3,2
P000001740,000000000000000977,8,5
P000001171,000000000000000978,1,1
P000001737,000000000000000979,1,1
P000000740,000000000000000980,1,5
P000001043,000000000000000980,2,5
P000000219,000000000000000981,2,2
P000000934,000000000000000981,1,2
P000000615,000000000000000982,2,4
P000000812,000000000000000983,2,5
P000001093,000000000000000984,3,1
P000000388,000000000000000985,3,4
P000000954,000000000000000985,2,4
P000000441,000000000000000986,7,2
P000000215,000000000000000986,1,2
P000001305,000000000000000987,5,5
P000001179,000000000000000987,3,5
P000001700,000000000000000988,5,5
P000001397,000000000000000988,6,5
P000000753,000000000000000989,1,3
P000001453,000000000000000990,5,5
P000001720,000000000000000991,9,2
P000001700,000000000000000992,2,3
P000000269,000000000000000992,3,3
P000000376,000000000000000992,3,3
P000000660,000000000000000993,3,5
P000001148,000000000000000994,3,4
P000000005,000000000000000994,1,4
P000001673,000000000000000995,1,1
P000000050,000000000000000995,3,1
P000001054,000000000000000995,5,1
P000001302,000000000000000995,2,1
P000001367,000000000000000996,7,4
P000001291,000000000000000996,2,4
P000000995,000000000000000997,3,3
P000001356,000000000000000997,3,3
P000000876,000000000000000998,10,3
P000000766,000000000000000999,1,2
P000001082,000000000000000999,3,2
P000001183,000000000000000999,1,2
P000000414,000000000000001000,2,1
P000000982,000000000000001001,4,1
P000000900,000000000000001002,2,5
P000000491,000000000000001003,2,5
P000000358,000000000000001003,1,5
P000000879,000000000000001004,3,1
P000000754,000000000000001004,1,1
P000001266,000000000000001005,3,4
P000001624,000000000000001006,1,1
P000000639,000000000000001007,3,5
P000000176,000000000000001008,2,4
P000001133,000000000000001009,1,1
P000001259,000000000000001010,2,5
P000000727,000000000000001010,2,5
P000001121,000000000000001011,9,1
P000000949,000000000000001012,9,3
P000001549,000000000000001012,3,3
P000000305,000000000000001012,7,3
P000001084,000000000000001013,1,2
P000001581,000000000000001014,1,4
P000000152,000000000000001015,1,3
P000000487,000000000000001016,3,3
P000000937,000000000000001017,3,3
P000001610,000000000000001018,2,4
P000001313,000000000000001019,3,2
P000001723,000000000000001019,9,2
P000000401,000000000000001019,3,2
P000001136,000000000000001020,2,5
P000001240,000000000000001021,7,3
P000000438,000000000000001021,1,3
P000000261,000000000000001022,1,3
P000001051,000000000000001023,3,1
P000001152,000000000000001024,2,2
P000000146,000000000000001024,3,2
P000000490,000000000000001025,3,5
P000000729,000000000000001025,7,5
P000001717,000000000000001026,3,3
P000000841,000000000000001026,1,3
P000000569,000000000000001027,2,4
P000001758,000000000000001028,3,1
P000001112,000000000000001028,2,1
P000001164,000000000000001029,1,2
P000000756,000000000000001029,3,2
P000000671,000000000000001029,1,2
P000000544,000000000000001030,5,3
P000000159,000000000000001031,1,5
P000001708,000000000000001032,2,5
P000000959,000000000000001032,1,5
P000000114,000000000000001033,3,2
P000000352,000000000000001034,1,4
P000001439,000000000000001034,8,4
P000000336,000000000000001035,2,5
P000001268,000000000000001035,1,5
P000000941,000000000000001036,1,4
P000000984,000000000000001036,1,4
P000000731,000000000000001036,1,4
P000000106,000000000000001037,7,1
P000000947,000000000000001037,2,1
P000000985,000000000000001037,2,1
P000001064,000000000000001037,10,1
P000000347,000000000000001038,10,5
P000001840,000000000000001038,3,5
P000000380,000000000000001038,2,5
P000001585,000000000000001038,3,5
P000000571,000000000000001038,1,5
P000001100,000000000000001039,2,5
P000001666,000000000000001039,1,5
P000000605,000000000000001039,2,5
P000001407,000000000000001040,2,5
P000001020,000000000000001040,2,5
P000001542,000000000000001041,1,4
P000000075,000000000000001042,1,1
P000000537,000000000000001043,4,3
P000000971,000000000000001043,1,3
P000000584,000000000000001043,2,3
P000000130,000000000000001044,2,2
P000000544,000000000000001044,2,2
P000000359,000000000000001044,2,2
P000001321,000000000000001044,5,2
P000000615,000000000000001045,3,3
P000000969,000000000000001045,2,3
P000000736,000000000000001046,2,2
P000000188,000000000000001047,2,1
P000000308,000000000000001047,5,1
P000001431,000000000000001048,3,1
P000000818,000000000000001049,2,4
P000001311,000000000000001049,3,4
P000000787,000000000000001050,3,2
P000000547,000000000000001050,8,2
P000001538,000000000000001051,3,1
P000001666,000000000000001052,3,3
P000000642,000000000000001053,2,3
P000000125,000000000000001053,2,3
P000000513,000000000000001054,2,4
P000000735,000000000000001055,2,3
P000000088,000000000000001055,7,3
P000000883,000000000000001056,2,2
P000001354,000000000000001057,5,2
P000001845,000000000000001058,10,1
P000001508,000000000000001059,3,1
P000000604,000000000000001060,1,5
P000000565,000000000000001060,3,5
P000000698,000000000000001061,3,3
P000001040,000000000000001061,3,3
P000000323,000000000000001062,8,2
P000001467,000000000000001062,4,2
P000000313,000000000000001063,3,3
P000001390,000000000000001063,3,3
P000000933,000000000000001064,1,5
P000000850,000000000000001065,1,4
P000000464,000000000000001066,3,1
P000000011,000000000000001067,3,1
P000001620,000000000000001068,4,2
P000001541,000000000000001069,2,5
P000001649,000000000000001070,2,4
P000001431,000000000000001070,2,4
P000001677,000000000000001071,3,5
P000001000,000000000000001072,1,3
P000000537,000000000000001073,2,2
P000000141,000000000000001074,3,2
P000000649,000000000000001074,4,2
P000001719,000000000000001074,3,2
P000001766,000000000000001075,8,4
P000000369,000000000000001076,10,1
P000000205,000000000000001077,2,3
P000001023,000000000000001078,2,1
P000001382,000000000000001078,10,1
P000001428,000000000000001079,8,3
P000000845,000000000000001079,1,3
P000000457,000000000000001079,7,3
P000001395,000000000000001079,3,3
P000000036,000000000000001080,1,5
P000001638,000000000000001081,7,5
P000000532,000000000000001082,3,1
P000000432,000000000000001083,1,3
P000000153,000000000000001083,1,3
P000001768,000000000000001084,2,4
P000001563,000000000000001085,1,5
P000000279,000000000000001086,3,4
P000000399,000000000000001086,1,4
P000000405,000000000000001087,2,2
P000001834,000000000000001088,1,4
P000001130,000000000000001088,1,4
P000001621,000000000000001089,2,1
P000001419,000000000000001090,1,5
P000000828,000000000000001090,1,5
P000000422,000000000000001090,1,5
P000001327,000000000000001091,3,4
P000000211,000000000000001092,1,5
P000001003,000000000000001093,1,3
P000000120,000000000000001094,3,2
P000000776,000000000000001095,2,4
P000000192,000000000000001096,2,4
P000000355,000000000000001097,1,3
P000000967,000000000000001097,7,3
P000000849,000000000000001098,7,3
P000001709,000000000000001099,1,1
P000000814,000000000000001099,2,1
P000001295,000000000000001100,6,5
P000001352,000000000000001101,4,4
P000000211,000000000000001101,10,4
P000001104,000000000000001102,1,5
P000000566,000000000000001103,3,3
P000000360,000000000000001103,7,3
P000001445,000000000000001103,2,3
P000000642,000000000000001103,10,3
P000000279,000000000000001104,2,5
P000000906,000000000000001105,1,4
P000000120,000000000000001105,3,4
P000001269,000000000000001106,1,2
P000000502,000000000000001107,10,2
P000001812,000000000000001108,7,4
P000001297,000000000000001108,1,4
P000001170,000000000000001109,4,3
P000001299,000000000000001110,1,5
P000001419,000000000000001111,2,3
P000000462,000000000000001112,2,4
P000000516,000000000000001112,2,4
P000001648,000000000000001113,2,2
P000001760,000000000000001113,2,2
P000001749,000000000000001114,4,3
P000000288,000000000000001115,1,3
P000001684,000000000000001115,3,3
P000001459,000000000000001116,5,3
P000000167,000000000000001116,2,3
P000001140,000000000000001117,1,3
P000000877,000000000000001117,1,3
P000000312,000000000000001118,3,3
P000001006,000000000000001118,5,3
P000000519,000000000000001118,2,3
P000000629,000000000000001118,8,3
P000001352,000000000000001118,7,3
P000000849,000000000000001119,6,4
P000000974,000000000000001119,1,4
P000000734,000000000000001120,9,2
P000000225,000000000000001120,10,2
P000000206,000000000000001121,3,2
P000001561,000000000000001122,1,5
P000000371,000000000000001123,3,1
P000000590,000000000000001123,3,1
P000000649,000000000000001124,1,5
P000000238,000000000000001124,2,5
P000000543,000000000000001125,1,3
P000000854,000000000000001126,2,1
P000001520,000000000000001126,2,1
P000000775,000000000000001127,10,2
P000001031,000000000000001128,1,3
P000001330,000000000000001129,2,4
P000000034,000000000000001129,3,4
P000000233,000000000000001130,3,3
P000000987,000000000000001130,1,3
P000000086,000000000000001131,3,3
P000001075,000000000000001131,1,3
P000000827,000000000000001132,1,4
P000000755,000000000000001133,8,5
P000000738,000000000000001134,2,3
P000000126,000000000000001134,2,3
P000001017,000000000000001135,3,1
P000000197,000000000000001135,5,1
P000001016,000000000000001135,3,1
P000001028,000000000000001136,3,5
P000000277,000000000000001137,4,5
P000001430,000000000000001138,2,2
P000000619,000000000000001138,2,2
P000001636,000000000000001139,3,2
P000001554,000000000000001140,2,4
P000000687,000000000000001140,1,4
P000000559,000000000000001141,1,5
P000001178,000000000000001141,3,5
P000000954,000000000000001142,3,3
P000000574,000000000000001143,3,1
P000000044,000000000000001143,3,1
P000000322,000000000000001144,1,3
P000000629,000000000000001145,2,4
P000001691,000000000000001146,1,3
P000001806,000000000000001146,9,3
P000000250,000000000000001147,8,5
P000000273,000000000000001148,3,2
P000000141,000000000000001148,1,2
P000001237,000000000000001149,1,3
P000001070,000000000000001150,2,2
P000001125,000000000000001151,8,1
P000000752,000000000000001151,5,1
P000001083,000000000000001152,7,2
P000000428,000000000000001152,2,2
P000001547,000000000000001153,3,5
P000000890,000000000000001153,4,5
P000000792,000000000000001154,2,3
P000000437,000000000000001154,2,3
P000000111,000000000000001155,2,3
P000000772,000000000000001156,2,5
P000000887,000000000000001157,1,4
P000000904,000000000000001157,1,4
P000001659,000000000000001157,3,4
P000000042,000000000000001157,8,4
P000000205,000000000000001158,8,4
P000000254,000000000000001159,3,3
P000000952,000000000000001159,4,3
P000000573,000000000000001160,1,3
P000001730,000000000000001160,3,3
P000001160,000000000000001161,1,5
P000000809,000000000000001161,2,5
P000000388,000000000000001162,2,2
P000001422,000000000000001163,1,5
P000000557,000000000000001163,3,5
P000000279,000000000000001163,5,5
P000001818,000000000000001164,9,1
P000001261,000000000000001165,5,5
P000000642,000000000000001166,3,1
P000001682,000000000000001166,6,1
P000000599,000000000000001166,2,1
P000001198,000000000000001167,1,3
P000000824,000000000000001168,1,5
P000000748,000000000000001168,1,5
P000000516,000000000000001169,3,3
P000001841,000000000000001170,2,1
P000000090,000000000000001170,1,1
P000001447,000000000000001171,1,5
P000000826,000000000000001171,3,5
P000001032,000000000000001172,1,3
P000001850,000000000000001172,2,3
P000001551,000000000000001172,4,3
P000000678,000000000000001173,1,4
P000001257,000000000000001174,1,4
P000000483,000000000000001174,1,4
P000000650,000000000000001175,3,1
P000000485,000000000000001176,10,1
P000000137,000000000000001177,3,1
P000000162,000000000000001177,3,1
P000000741,000000000000001178,2,1
P000001103,000000000000001179,3,4
P000001346,000000000000001179,2,4
P000000762,000000000000001179,2,4
P000000220,000000000000001180,3,1
P000001051,000000000000001180,6,1
P000000479,000000000000001181,2,3
P000000455,000000000000001181,9,3
P000000387,000000000000001182,7,5
P000000314,000000000000001183,3,3
P000001039,000000000000001183,1,3
P000000223,000000000000001183,3,3
P000001469,000000000000001184,2,3
P000000648,000000000000001184,3,3
P000000060,000000000000001185,3,1
P000000080,000000000000001186,10,1
P000001414,000000000000001186,9,1
P000000505,000000000000001187,1,2
P000001376,000000000000001187,3,2
P000001514,000000000000001188,1,2
P000000385,000000000000001188,3,2
P000000973,000000000000001189,2,5
P000001208,000000000000001189,6,5
P000000403,000000000000001189,3,5
P000001742,000000000000001190,1,1
P000001275,000000000000001190,2,1
P000001488,000000000000001191,3,4
P000001678,000000000000001192,1,5
P000000365,000000000000001192,1,5
P000000623,000000000000001193,3,3
P000000065,000000000000001193,1,3
P000001694,000000000000001194,1,3
P000000907,000000000000001195,1,2
P000000862,000000000000001195,3,2
P000000362,000000000000001195,2,2
P000000064,000000000000001195,8,2
P000001252,000000000000001196,2,2
P000001844,000000000000001197,1,3
P000001494,000000000000001198,1,4
P000001597,000000000000001198,1,4
P000001140,000000000000001198,2,4
P000001821,000000000000001198,1,4
P000001368,000000000000001199,8,3
P000000738,000000000000001200,3,3
P000001439,000000000000001201,3,1
P000001373,000000000000001201,2,1
P000000029,000000000000001202,2,3
P000001187,000000000000001202,2,3
P000000780,000000000000001203,1,1
P000001643,000000000000001204,1,2
P000000580,000000000000001205,2,1
P000000888,000000000000001206,7,3
P000000694,000000000000001206,1,3
P000001420,000000000000001207,3,2
P000000410,000000000000001207,3,2
P000000869,000000000000001208,2,3
P000000754,000000000000001208,5,3
P000001484,000000000000001209,8,4
P000001178,000000000000001209,2,4
P000001300,000000000000001210,2,5
P000001032,000000000000001210,3,5
P000000021,000000000000001211,2,3
P000000485,000000000000001212,2,2
P000000200,000000000000001212,3,2
P000001615,000000000000001213,1,2
P000000780,000000000000001214,2,1
P000000853,000000000000001215,8,1
P000001356,000000000000001216,2,4
P000001172,000000000000001216,3,4
P000000087,000000000000001217,2,4
P000000576,000000000000001217,1,4
P000001433,000000000000001218,1,2
P000000765,000000000000001219,2,2
P000001029,000000000000001220,3,5
P000000696,000000000000001221,2,5
P000001156,000000000000001221,3,5
P000000125,000000000000001222,3,5
P000000899,000000000000001222,1,5
P000000412,000000000000001223,6,2
P000001609,000000000000001223,1,2
P000000292,000000000000001224,5,3
P000001452,000000000000001224,8,3
P000001319,000000000000001225,3,3
P000001473,000000000000001226,5,3
P000001034,000000000000001227,3,3
P000000944,000000000000001227,3,3
P000000721,000000000000001228,3,2
P000000635,000000000000001229,1,4
P000001061,000000000000001230,2,2
P000000152,000000000000001231,1,3
P000000633,000000000000001231,8,3
P000001594,000000000000001232,3,2
P000000229,000000000000001232,3,2
P000001464,000000000000001233,2,3
P000000322,000000000000001233,3,3
P000000899,000000000000001234,1,2
P000000946,000000000000001234,8,2
P000001062,000000000000001235,1,3
P000000761,000000000000001236,3,4
P000000055,000000000000001237,3,5
P000001804,000000000000001237,10,5
P000000573,000000000000001238,5,3
P000001458,000000000000001238,3,3
P000001137,000000000000001239,3,1
P000001781,000000000000001240,1,2
P000000170,000000000000001240,3,2
P000000496,000000000000001241,2,1
P000001069,000000000000001242,1,1
P000001117,000000000000001242,2,1
P000001677,000000000000001243,3,5
P000000916,000000000000001244,7,1
P000001755,000000000000001244,3,1
P000000741,000000000000001244,1,1
P000001062,000000000000001245,6,5
P000000990,000000000000001246,2,1
P000001577,000000000000001247,3,3
P000001347,000000000000001247,2,3
P000001612,000000000000001248,1,1
P000001316,000000000000001249,2,1
P000000147,000000000000001250,8,2
P000000713,000000000000001250,3,2
P000001205,000000000000001251,2,5
P000001485,000000000000001251,2,5
P000000467,000000000000001252,9,3
P000000761,000000000000001253,1,3
P000000723,000000000000001253,2,3
P000001309,000000000000001254,3,3
P000001551,000000000000001254,7,3
P000000971,000000000000001254,1,3
P000000736,000000000000001255,1,4
P000001236,000000000000001256,2,5
P000001093,000000000000001256,2,5
P000000663,000000000000001256,1,5
P000000109,000000000000001257,3,4
P000000198,000000000000001258,4,1
P000000373,000000000000001259,1,1
P000000110,000000000000001259,1,1
P000000280,000000000000001260,1,5
P000001765,000000000000001261,1,5
P000000165,000000000000001262,1,2
P000000489,000000000000001263,3,1
P000001747,000000000000001264,3,5
P000001095,000000000000001265,6,5
P000001020,000000000000001266,1,3
P000000179,000000000000001266,3,3
P000001802,000000000000001266,1,3
P000000015,000000000000001266,4,3
P000000378,000000000000001267,1,3
P000000284,000000000000001267,3,3
P000000776,000000000000001267,2,3
P000001583,000000000000001267,1,3
P000000117,000000000000001268,3,3
P000001649,000000000000001268,8,3
P000001107,000000000000001268,10,3
P000000219,000000000000001268,3,3
P000001687,000000000000001269,2,1
P000000591,000000000000001270,1,2
P000000293,000000000000001271,3,5
P000001336,000000000000001271,1,5
P000000929,000000000000001271,2,5
P000000192,000000000000001272,2,1
P000001696,000000000000001273,6,5
P000000560,000000000000001273,2,5
P000001502,000000000000001273,2,5
P000000605,000000000000001274,1,3
P000000706,000000000000001274,2,3
P000000091,000000000000001275,1,4
P000001601,000000000000001276,3,2
P000001763,000000000000001276,3,2
P000000985,000000000000001277,3,1
P000000932,000000000000001278,10,3
P000001583,000000000000001279,2,5
P000000872,000000000000001280,2,4
P000000659,000000000000001281,3,3
P000001046,000000000000001281,2,3
P000000206,000000000000001281,6,3
P000001439,000000000000001282,1,4
P000001394,000000000000001283,3,4
P000000854,000000000000001283,1,4
P000000702,000000000000001284,8,4
P000001372,000000000000001285,3,1
P000001853,000000000000001286,8,3
P000000485,000000000000001287,1,4
P000000902,000000000000001288,1,2
P000000260,000000000000001288,7,2
P000001696,000000000000001289,2,3
P000000037,000000000000001290,4,1
P000000291,000000000000001290,3,1
P000001338,000000000000001291,6,3
P000000665,000000000000001292,3,3
P000000660,000000000000001293,3,3
P000000470,000000000000001293,2,3
P000000183,000000000000001294,1,3
P000000901,000000000000001295,1,5
P000000502,000000000000001295,3,5
P000000423,000000000000001295,3,5
P000000556,000000000000001296,5,2
P000000778,000000000000001296,3,2
P000001725,000000000000001297,3,2
P000001507,000000000000001298,1,1
P000000029,000000000000001298,8,1
P000001838,000000000000001299,2,2
P000001109,000000000000001299,1,2
P000001655,000000000000001299,2,2
P000000025,000000000000001299,2,2
P000001633,000000000000001300,3,3
P000000943,000000000000001300,3,3
P000001003,000000000000001300,7,3
P000000742,000000000000001301,1,4
P000001428,000000000000001301,3,4
P000001794,000000000000001302,1,5
P000001490,000000000000001303,3,5
P000000329,000000000000001303,6,5
P000000272,000000000000001304,1,1
P000000950,000000000000001304,1,1
P000001082,000000000000001304,3,1
P000000544,000000000000001305,2,2
P000001682,000000000000001306,1,5
P000001633,000000000000001306,2,5
P000001045,000000000000001307,2,3
P000001536,000000000000001308,6,3
P000000999,000000000000001309,2,2
P000000429,000000000000001310,8,5
P000000575,000000000000001310,2,5
P000000579,000000000000001311,1,1
P000001215,000000000000001312,1,1
P000001845,000000000000001312,4,1
P000000706,000000000000001313,2,4
P000001300,000000000000001314,3,3
P000001734,000000000000001315,3,1
P000001353,000000000000001316,5,3
P000000710,000000000000001317,5,1
P000000858,000000000000001318,1,5
P000000348,000000000000001319,3,3
P000000913,000000000000001319,3,3
P000001691,000000000000001320,6,2
P000000183,000000000000001320,3,2
P000001460,000000000000001320,5,2
P000001501,000000000000001321,3,1
P000001634,000000000000001321,8,1
P000001176,000000000000001322,2,1
P000001150,000000000000001323,7,4
P000000825,000000000000001323,3,4
P000001472,000000000000001323,3,4
P000000570,000000000000001324,3,2
P000001260,000000000000001325,2,5
P000001021,000000000000001326,1,4
P000001386,000000000000001327,3,3
P000000832,000000000000001328,1,3
P000001796,000000000000001328,3,3
P000000926,000000000000001329,7,3
P000000274,000000000000001329,2,3
P000001219,000000000000001330,2,2
P000001617,000000000000001331,7,1
P000000682,000000000000001331,1,1
P000000382,000000000000001332,2,1
P000001702,000000000000001332,1,1
P000001217,000000000000001332,1,1
P000000564,000000000000001333,2,1
P000001772,000000000000001334,2,1
P000000313,000000000000001334,2,1
P000000147,000000000000001335,3,1
P000000212,000000000000001336,7,3
P000000089,000000000000001336,3,3
P000001475,000000000000001336,3,3
P000001083,000000000000001337,10,4
P000001789,000000000000001337,3,4
P000001194,000000000000001338,2,4
P000001435,000000000000001339,2,3
P000000207,000000000000001339,3,3
P000000110,000000000000001340,1,4
P000000770,000000000000001341,3,1
P000000214,000000000000001342,3,3
P000001287,000000000000001343,6,4
P000000532,000000000000001343,2,4
P000001251,000000000000001344,1,3
P000000892,000000000000001345,2,3
P000000972,000000000000001346,1,5
P000000443,000000000000001346,1,5
P000000284,000000000000001347,3,5
P000001146,000000000000001348,3,5
P000000263,000000000000001348,2,5
P000001136,000000000000001348,3,5
P000000071,000000000000001349,2,4
P000001112,000000000000001349,2,4
P000000441,000000000000001350,3,1
P000001364,000000000000001350,2,1
P000001014,000000000000001351,1,1
P000001734,000000000000001352,4,2
P000000583,000000000000001352,9,2
P000000617,000000000000001353,1,2
P000000228,000000000000001354,1,4
P000001073,000000000000001355,8,3
P000001238,000000000000001356,1,1
P000000043,000000000000001356,1,1
P000000346,000000000000001357,1,3
P000001653,000000000000001358,1,3
P000001469,000000000000001358,3,3
P000000705,000000000000001359,2,2
P000001815,000000000000001360,2,3
P000000458,000000000000001361,5,1
P000001497,000000000000001361,1,1
P000001687,000000000000001361,3,1
P000000233,000000000000001361,2,1
P000001750,000000000000001362,2,2
P000000528,000000000000001363,1,4
P000000676,000000000000001364,2,1
P000000766,000000000000001365,3,1
P000001008,000000000000001366,1,4
P000001749,000000000000001367,3,3
P000001579,000000000000001367,1,3
P000001533,000000000000001368,3,2
P000000641,000000000000001368,1,2
P000001282,000000000000001369,3,2
P000001632,000000000000001370,3,3
P000001807,000000000000001371,9,3
P000000702,000000000000001372,2,3
P000001472,000000000000001373,1,3
P000001626,000000000000001374,1,5
P000001357,000000000000001375,2,3
P000001199,000000000000001376,8,2
P000000319,000000000000001376,9,2
P000001027,000000000000001377,2,2
P000000895,000000000000001377,2,2
P000001693,000000000000001378,2,5
P000000883,000000000000001379,10,3
P000001276,000000000000001380,3,3
P000000469,000000000000001381,2,5
P000001098,000000000000001382,3,3
P000001398,000000000000001382,1,3
P000000757,000000000000001383,2,3
P000000645,000000000000001383,1,3
P000000241,000000000000001383,3,3
P000001584,000000000000001384,3,5
P000000201,000000000000001384,1,5
P000000448,000000000000001384,3,5
P000000957,000000000000001385,1,5
P000001796,000000000000001385,3,5
P000000784,000000000000001386,1,2
P000000278,000000000000001387,1,2
P000001308,000000000000001387,1,2
P000000153,000000000000001388,5,2
P000000529,000000000000001389,2,3
P000001581,000000000000001390,2,1
P000001015,000000000000001390,3,1
P000001563,000000000000001391,1,4
P000001573,000000000000001391,2,4
P000000389,000000000000001392,6,2
P000000864,000000000000001393,1,3
P000001809,000000000000001394,1,5
P000001115,000000000000001395,1,4
P000000864,000000000000001396,1,4
P000000386,000000000000001396,2,4
P000000528,000000000000001396,2,4
P000000416,000000000000001396,3,4
P000001189,000000000000001396,2,4
P000001746,000000000000001397,3,5
P000000020,000000000000001398,2,4
P000000329,000000000000001398,8,4
P000000666,000000000000001399,1,2
P000000274,000000000000001400,1,2
P000001365,000000000000001401,2,3
P000000881,000000000000001402,7,3
P000001340,000000000000001403,2,3
P000001819,000000000000001403,8,3
P000000264,000000000000001404,9,2
P000001383,000000000000001404,3,2
P000000854,000000000000001404,2,2
P000001174,000000000000001405,3,5
P000000097,000000000000001405,3,5
P000000738,000000000000001406,2,1
P000001042,000000000000001406,7,1
P000000752,000000000000001407,1,2
P000001558,000000000000001407,8,2
P000000585,000000000000001408,3,3
P000000758,000000000000001409,3,3
P000001743,000000000000001410,1,2
P000000504,000000000000001411,1,2
P000001616,000000000000001412,6,1
P000000307,000000000000001413,2,4
P000000707,000000000000001413,1,4
P000001737,000000000000001414,2,4
P000000920,000000000000001414,3,4
P000001462,000000000000001415,1,4
P000000219,000000000000001415,3,4
P000000979,000000000000001416,1,3
P000000259,000000000000001416,2,3
P000000057,000000000000001417,3,2
P000000758,000000000000001417,1,2
P000000653,000000000000001417,3,2
P000000630,000000000000001418,3,4
P000000985,000000000000001418,2,4
P000000178,000000000000001418,2,4
P000001333,000000000000001418,8,4
P000000198,000000000000001418,3,4
P000000788,000000000000001419,1,3
P000000302,000000000000001419,10,3
P000000480,000000000000001420,1,2
P000001615,000000000000001421,8,5
P000000801,000000000000001422,2,3
P000000032,000000000000001423,3,1
P000001023,000000000000001423,2,1
P000001285,000000000000001424,3,4
P000000770,000000000000001424,10,4
P000000886,000000000000001425,3,3
P000000537,000000000000001426,3,4
P000000427,000000000000001426,2,4
P000000554,000000000000001426,2,4
P000000287,000000000000001427,1,3
P000000763,000000000000001428,10,4
P000001555,000000000000001428,3,4
P000001086,000000000000001429,6,1
P000000918,000000000000001429,2,1
P000000804,000000000000001430,1,3
P000001329,000000000000001431,1,3
P000000686,000000000000001432,5,1
P000000341,000000000000001433,3,5
P000000363,000000000000001434,7,2
P000001753,000000000000001435,3,1
P000001686,000000000000001436,1,4
P000000185,000000000000001436,1,4
P000000609,000000000000001437,2,2
P000000960,000000000000001438,2,3
P000000913,000000000000001438,3,3
P000000372,000000000000001439,1,5
P000000327,000000000000001440,3,5
P000000747,000000000000001440,10,5
P000000398,000000000000001441,1,4
P000000521,000000000000001442,1,1
P000000298,000000000000001442,7,1
P000000334,000000000000001443,1,1
P000001132,000000000000001443,3,1
P000000306,000000000000001444,10,3
P000000855,000000000000001445,4,3
P000001694,000000000000001446,4,4
P000000957,000000000000001447,1,5
P000000463,000000000000001447,2,5
P000000621,000000000000001448,3,3
P000000188,000000000000001449,4,1
P000000934,000000000000001449,9,1
P000000796,000000000000001450,2,3
P000000764,000000000000001450,8,3
P000000164,000000000000001450,3,3
P000001554,000000000000001451,2,1
P000000420,000000000000001451,3,1
P000001240,000000000000001452,8,3
P000000635,000000000000001453,2,4
P000000633,000000000000001453,1,4
P000000571,000000000000001453,1,4
P000000938,000000000000001454,2,5
P000000470,000000000000001454,2,5
P000001526,000000000000001454,1,5
P000000437,000000000000001455,2,1
P000000898,000000000000001455,1,1
P000001084,000000000000001456,1,3
P000000111,000000000000001457,2,5
P000001403,000000000000001457,3,5
P000000920,000000000000001457,10,5
P000001005,000000000000001457,1,5
P000001071,000000000000001458,3,3
P000000225,000000000000001458,3,3
P000001139,000000000000001459,3,3
P000001607,000000000000001459,2,3
P000001798,000000000000001460,8,2
P000001175,000000000000001460,2,2
P000001320,000000000000001461,3,1
P000000817,000000000000001461,8,1
P000001272,000000000000001462,2,4
P000001213,000000000000001463,8,2
P000000677,000000000000001464,1,2
P000000929,000000000000001465,3,3
P000001252,000000000000001466,9,3
P000000401,000000000000001467,10,2
P000001769,000000000000001467,3,2
P000000381,000000000000001468,2,5
P000001272,000000000000001469,1,1
P000000991,000000000000001469,2,1
P000001575,000000000000001469,3,1
P000000305,000000000000001470,3,1
P000000328,000000000000001471,1,3
P000001694,000000000000001471,8,3
P000000895,000000000000001472,3,4
P000001539,000000000000001472,3,4
P000001514,000000000000001472,3,4
P000000274,000000000000001473,2,5
P000000651,000000000000001474,7,1
P000000378,000000000000001475,1,1
P000001753,000000000000001475,2,1
P000001674,000000000000001476,1,4
P000000344,000000000000001477,1,5
P000000289,000000000000001478,3,3
