1167,12240,000000000000002088
1168,6100,000000000000002092
1169,6000,000000000000002096
1170,1730,000000000000002097
1171,15800,000000000000002099
1172,240,000000000000002102
1173,42460,000000000000002103
1174,-10000,000000000000002106
1175,230,000000000000002106
1176,7650,000000000000002109
1177,-20000,000000000000002110
1178,140,000000000000002110
1179,17200,000000000000002111
1180,6070,000000000000002114
1181,9270,000000000000002115
1182,450,000000000000002116
1183,-10000,000000000000002117
1184,1720,000000000000002117
1185,1510,000000000000002118
1186,32200,000000000000002119
1187,1510,000000000000002120
1188,-30000,000000000000002124
1189,2620,000000000000002124
1190,1030,000000000000002127
1191,960,000000000000002128
1192,36370,000000000000002130
1193,860,000000000000002131
1194,3210,000000000000002134
1195,-10000,000000000000002135
1196,4600,000000000000002135
1197,15140,000000000000002140
1198,11220,000000000000002141
1199,-20000,000000000000002142
1200,100,000000000000002142
1201,2430,000000000000002145
1202,630,000000000000002147
1203,1180,000000000000002148
1204,12660,000000000000002149
1205,1320,000000000000002150
1206,-10000,000000000000002151
1207,1570,000000000000002151
1208,-20000,000000000000002154
1209,9960,000000000000002154
1210,1500,000000000000002155
1211,6590,000000000000002157
1212,840,000000000000002158
1213,3820,000000000000002161
1214,5760,000000000000002163
1215,9990,000000000000002164
1216,9700,000000000000002167
1217,460,000000000000002168
1218,2000,000000000000002170
1219,520,000000000000002171
1220,1250,000000000000002172
1221,9580,000000000000002174
1222,710,000000000000002177
1223,4940,000000000000002179
1224,1620,000000000000002181
1225,560,000000000000002182
1226,-20000,000000000000002192
1227,17610,000000000000002192
1228,6900,000000000000002193
1229,13710,000000000000002194
1230,1040,000000000000002196
1231,-30000,000000000000002201
1232,5860,000000000000002201
1233,710,000000000000002202
1234,10440,000000000000002203
1235,-10000,000000000000002204
1236,29350,000000000000002204
1237,350,000000000000002207
1238,3210,000000000000002209
1239,-10000,000000000000002211
1240,100,000000000000002211
1241,-10000,000000000000002215
1242,1200,000000000000002215
1243,8140,000000000000002217
1244,650,000000000000002218
1245,-20000,000000000000002224
1246,1560,000000000000002224
1247,460,000000000000002225
1248,5360,000000000000002226
1249,11260,000000000000002237
1250,1760,000000000000002242
1251,-10000,000000000000002245
1252,17400,000000000000002245
1253,4880,000000000000002247
1254,470,000000000000002249
1255,1360,000000000000002252
1256,-10000,000000000000002253
1257,160,000000000000002253
1258,1660,000000000000002255
1259,280,000000000000002256
1260,10260,000000000000002257
1261,720,000000000000002258
1262,1250,000000000000002259
1263,-10000,000000000000002261
1264,1240,000000000000002261
1265,3080,000000000000002262
1266,2750,000000000000002263
1267,7920,000000000000002265
1268,1720,000000000000002267
1269,4290,000000000000002268
1270,72560,000000000000002269
1271,4950,000000000000002277
1272,-10000,000000000000002282
1273,1460,000000000000002282
1274,2000,000000000000002288
1275,7020,000000000000002289
1276,2000,000000000000002290
1277,1320,000000000000002291
1278,1820,000000000000002292
1279,11190,000000000000002294
1280,2900,000000000000002295
1281,2870,000000000000002296
1282,16040,000000000000002297
1283,2780,000000000000002299
1284,-30000,000000000000002300
1285,35270,000000000000002300
1286,-50000,000000000000002302
1287,4040,000000000000002302
1288,-10000,000000000000002303
1289,16820,000000000000002303
1290,31640,000000000000002306
1291,10060,000000000000002307
1292,-20000,000000000000002308
1293,300,000000000000002308
1294,20420,000000000000002311
1295,8410,000000000000002312
1296,22160,000000000000002313
1297,-10000,000000000000002314
1298,190,000000000000002314
1299,3120,000000000000002316
1300,-10000,000000000000002317
1301,340,000000000000002317
1302,-20000,000000000000002318
1303,0,000000000000002318
1304,15920,000000000000002320
1305,800,000000000000002325
1306,1040,000000000000002326
1307,2750,000000000000002327
1308,11280,000000000000002328
1309,22970,000000000000002336
1310,980,000000000000002338
1311,-20000,000000000000002340
1312,7170,000000000000002340
1313,7770,000000000000002341
1314,-15000,000000000000002342
1315,1700,000000000000002342
1316,-10000,000000000000002345
1317,22400,000000000000002345
1318,670,000000000000002346
1319,1040,000000000000002351
1320,1350,000000000000002353
1321,580,000000000000002354
1322,1200,000000000000002355
1323,-20000,000000000000002357
1324,1420,000000000000002357
1325,900,000000000000002358
1326,670,000000000000002361
1327,-10000,000000000000002362
1328,14820,000000000000002362
1329,1200,000000000000002365
1330,1070,000000000000002366
1331,840,000000000000002368
1332,9100,000000000000002369
1333,330,000000000000002370
1334,-20000,000000000000002373
1335,860,000000000000002373
1336,1870,000000000000002378
1337,13760,000000000000002380
1338,4560,000000000000002381
1339,-50000,000000000000002383
1340,2540,000000000000002383
1341,-10000,000000000000002385
1342,2440,000000000000002385
1343,1360,000000000000002386
1344,13400,000000000000002389
1345,4060,000000000000002393
1346,-10000,000000000000002395
1347,2640,000000000000002395
1348,2510,000000000000002398
1349,38640,000000000000002399
1350,1370,000000000000002403
1351,820,000000000000002405
1352,-10000,000000000000002406
1353,5100,000000000000002406
1354,700,000000000000002407
1355,27660,000000000000002409
1356,5140,000000000000002412
1357,1350,000000000000002415
1358,-10000,000000000000002418
1359,7440,000000000000002418
1360,-10000,000000000000002419
1361,7640,000000000000002419
1362,7880,000000000000002420
1363,1640,000000000000002421
1364,-10000,000000000000002424
1365,5040,000000000000002424
1366,160,000000000000002427
1367,-70000,000000000000002428
1368,17500,000000000000002428
1369,390,000000000000002429
1370,2760,000000000000002430
1371,10240,000000000000002435
1372,-10000,000000000000002436
1373,520,000000000000002436
1374,1700,000000000000002444
1375,1920,000000000000002446
1376,4670,000000000000002447
1377,-10000,000000000000002450
1378,830,000000000000002450
1379,12230,000000000000002452
1380,2220,000000000000002458
1381,25940,000000000000002460
1382,-30000,000000000000002464
1383,3220,000000000000002464
1384,1060,000000000000002465
1385,-20000,000000000000002468
1386,4300,000000000000002468
1387,-10000,000000000000002469
1388,40,000000000000002469
1389,1300,000000000000002470
1390,4990,000000000000002471
1391,23020,000000000000002474
1392,2920,000000000000002475
1393,1350,000000000000002476
1394,1050,000000000000002477
1395,9280,000000000000002479
1396,-40000,000000000000002481
1397,9200,000000000000002481
1398,-70000,000000000000002482
1399,0,000000000000002482
1400,780,000000000000002483
1401,-30000,000000000000002485
1402,13700,000000000000002485
1403,19510,000000000000002489
1404,2350,000000000000002490
1405,3930,000000000000002497
1406,16400,000000000000002499
1407,880,000000000000002505
1408,3360,000000000000002506
1409,13620,000000000000002508
1410,-10000,000000000000002509
1411,440,000000000000002509
1412,260,000000000000002510
1413,480,000000000000002511
1414,2750,000000000000002513
1415,1520,000000000000002514
1416,5740,000000000000002515
1417,2720,000000000000002516
1418,5220,000000000000002517
1419,12370,000000000000002518
1420,-10000,000000000000002520
1421,4180,000000000000002520
1422,2440,000000000000002522
1423,-20000,000000000000002524
1424,4500,000000000000002524
1425,420,000000000000002525
1426,5200,000000000000002527
1427,-10000,000000000000002529
1428,13610,000000000000002529
1429,350,000000000000002533
1430,-10000,000000000000002535
1431,1040,000000000000002535
1432,24270,000000000000002537
1433,1200,000000000000002539
1434,10160,000000000000002540
1435,-10000,000000000000002541
1436,3500,000000000000002541
1437,1250,000000000000002547
1438,8340,000000000000002551
1439,1000,000000000000002555
1440,1760,000000000000002558
1441,1650,000000000000002560
1442,15640,000000000000002563
1443,-10000,000000000000002565
1444,390,000000000000002565
1445,640,000000000000002566
1446,1280,000000000000002567
1447,460,000000000000002568
1448,-10000,000000000000002569
1449,400,000000000000002569
1450,420,000000000000002570
1451,13820,000000000000002571
1452,1160,000000000000002572
1453,-10000,000000000000002576
1454,110,000000000000002576
1455,-30000,000000000000002579
1456,510,000000000000002579
1457,7020,000000000000002580
1458,1180,000000000000002581
1459,3790,000000000000002582
1460,9840,000000000000002584
1461,-20000,000000000000002586
1462,2210,000000000000002586
1463,-10000,000000000000002588
1464,440,000000000000002588
1465,-10000,000000000000002590
1466,5080,000000000000002590
1467,-20000,000000000000002594
1468,13790,000000000000002594
1469,2160,000000000000002595
1470,3390,000000000000002596
1471,1170,000000000000002597
1472,17100,000000000000002598
1473,1160,000000000000002599
1474,5830,000000000000002600
1475,5470,000000000000002603
1476,9200,000000000000002604
1477,-10000,000000000000002605
1478,16400,000000000000002605
1479,-20000,000000000000002607
1480,1180,000000000000002607
1481,-10000,000000000000002608
1482,3410,000000000000002608
1483,-10000,000000000000002616
1484,20010,000000000000002616
1485,6420,000000000000002617
1486,-10000,000000000000002620
1487,2420,000000000000002620
1488,350,000000000000002621
1489,1640,000000000000002622
1490,-40000,000000000000002623
1491,440,000000000000002623
1492,1940,000000000000002624
1493,-20000,000000000000002625
1494,9960,000000000000002625
1495,-10000,000000000000002628
1496,1540,000000000000002628
1497,48750,000000000000002635
1498,1040,000000000000002636
1499,5510,000000000000002637
1500,1380,000000000000002639
1501,520,000000000000002640
1502,-10000,000000000000002641
1503,4490,000000000000002641
1504,880,000000000000002646
1505,-10000,000000000000002647
1506,1140,000000000000002647
1507,2460,000000000000002652
1508,4830,000000000000002653
1509,2020,000000000000002656
1510,41160,000000000000002658
1511,1520,000000000000002665
1512,-10000,000000000000002667
1513,1630,000000000000002667
1514,-10000,000000000000002668
1515,10180,000000000000002668
1516,1700,000000000000002670
1517,630,000000000000002671
1518,1060,000000000000002672
1519,1980,000000000000002675
1520,4420,000000000000002676
1521,-10000,000000000000002678
1522,3900,000000000000002678
1523,730,000000000000002679
1524,7160,000000000000002682
1525,340,000000000000002683
1526,1000,000000000000002685
1527,12920,000000000000002692
1528,-25000,000000000000002693
1529,440,000000000000002693
1530,1740,000000000000002697
1531,-20000,000000000000002698
1532,1520,000000000000002698
1533,14270,000000000000002699
1534,550,000000000000002700
1535,860,000000000000002701
1536,-50000,000000000000002702
1537,870,000000000000002702
1538,440,000000000000002704
1539,1900,000000000000002709
1540,520,000000000000002710
1541,1680,000000000000002713
1542,13650,000000000000002714
1543,18340,000000000000002717
1544,4900,000000000000002721
1545,-20000,000000000000002722
1546,12670,000000000000002722
1547,1520,000000000000002725
1548,3700,000000000000002730
1549,-30000,000000000000002734
1550,4860,000000000000002734
1551,5760,000000000000002735
1552,5390,000000000000002736
1553,6800,000000000000002737
1554,-40000,000000000000002739
1555,36430,000000000000002739
1556,-30000,000000000000002744
1557,40,000000000000002744
1558,2310,000000000000002746
1559,-10000,000000000000002747
1560,3680,000000000000002747
1561,-10000,000000000000002748
1562,600,000000000000002748
1563,1400,000000000000002749
1564,3550,000000000000002751
1565,8000,000000000000002753
1566,19230,000000000000002755
1567,17950,000000000000002756
1568,720,000000000000002757
1569,3260,000000000000002761
1570,11760,000000000000002762
1571,10100,000000000000002763
1572,9070,000000000000002766
1573,580,000000000000002767
1574,4490,000000000000002771
1575,680,000000000000002772
1576,-10000,000000000000002774
1577,7530,000000000000002774
1578,17010,000000000000002777
1579,-10000,000000000000002778
1580,560,000000000000002778
1581,1920,000000000000002781
1582,1560,000000000000002790
1583,2000,000000000000002791
1584,1740,000000000000002792
1585,-10000,000000000000002794
1586,6650,000000000000002794
1587,10410,000000000000002796
1588,1940,000000000000002798
1589,3340,000000000000002799
1590,1630,000000000000002801
1591,5900,000000000000002802
1592,190,000000000000002803
1593,3260,000000000000002805
1594,5760,000000000000002808
1595,-20000,000000000000002809
1596,15600,000000000000002809
1597,520,000000000000002810
1598,-10000,000000000000002813
1599,2720,000000000000002813
1600,2200,000000000000002815
1601,-10000,000000000000002817
1602,2920,000000000000002817
1603,600,000000000000002820
1604,4340,000000000000002821
1605,1470,000000000000002822
1606,960,000000000000002827
1607,9740,000000000000002828
1608,1880,000000000000002831
1609,12680,000000000000002832
1610,9520,000000000000002833
1611,7700,000000000000002835
1612,820,000000000000002836
1613,-10000,000000000000002837
1614,8690,000000000000002837
1615,-10000,000000000000002838
1616,740,000000000000002838
1617,5370,000000000000002840
1618,26980,000000000000002841
1619,19200,000000000000002846
1620,-10000,000000000000002848
1621,730,000000000000002848
1622,1900,000000000000002854
1623,-10000,000000000000002855
1624,7740,000000000000002855
1625,4560,000000000000002856
1626,-30000,000000000000002860
1627,1460,000000000000002860
1628,-10000,000000000000002865
1629,10,000000000000002865
1630,580,000000000000002870
1631,2790,000000000000002873
1632,1820,000000000000002876
1633,-10000,000000000000002878
1634,7430,000000000000002878
1635,14680,000000000000002880
1636,1160,000000000000002881
1637,22980,000000000000002882
1638,330,000000000000002883
1639,-40000,000000000000002886
1640,780,000000000000002886
1641,720,000000000000002891
1642,5200,000000000000002893
1643,1330,000000000000002894
1644,1640,000000000000002895
1645,-20000,000000000000002896
1646,33400,000000000000002896
1647,450,000000000000002898
1648,-10000,000000000000002900
1649,4400,000000000000002900
1650,6290,000000000000002902
1651,15240,000000000000002908
1652,-20000,000000000000002916
1653,2720,000000000000002916
1654,11780,000000000000002920
1655,2720,000000000000002928
1656,35730,000000000000002931
1657,4680,000000000000002936
1658,1710,000000000000002938
1659,4040,000000000000002939
1660,-10000,000000000000002940
1661,1070,000000000000002940
1662,-50000,000000000000002943
1663,19910,000000000000002943
1664,-10000,000000000000002945
1665,2660,000000000000002945
1666,9200,000000000000002947
1667,14000,000000000000002948
1668,-40000,000000000000002953
1669,9160,000000000000002953
1670,4800,000000000000002955
1671,2770,000000000000002959
1672,1380,000000000000002960
1673,-20000,000000000000002961
1674,3280,000000000000002961
1675,-30000,000000000000002962
1676,21110,000000000000002962
1677,1600,000000000000002963
1678,1820,000000000000002965
1679,1330,000000000000002968
1680,12400,000000000000002969
1681,-10000,000000000000002970
1682,18900,000000000000002970
1683,120,000000000000002972
1684,4260,000000000000002973
1685,7720,000000000000002974
1686,5780,000000000000002975
1687,-10000,000000000000002976
1688,77900,000000000000002976
1689,710,000000000000002978
1690,50950,000000000000002979
1691,1980,000000000000002983
1692,53800,000000000000002985
1693,3500,000000000000002986
1694,-10000,000000000000002987
1695,10900,000000000000002987
1696,1140,000000000000002988
1697,-10000,000000000000002990
1698,14460,000000000000002990
1699,6180,000000000000002992
1700,3760,000000000000002993
1701,-10000,000000000000002994
1702,2370,000000000000002994
1703,22650,000000000000002997
1704,1060,000000000000003001
1705,9490,000000000000003005
1706,2940,000000000000003008
1707,-10000,000000000000003009
1708,1100,000000000000003009
1709,4330,000000000000003012
1710,800,000000000000003013
1711,6600,000000000000003014
1712,34090,000000000000003016
1713,-10000,000000000000003017
1714,11600,000000000000003017
1715,-20000,000000000000003018
1716,2640,000000000000003018
1717,5100,000000000000003020
1718,15270,000000000000003021
1719,1920,000000000000003022
1720,980,000000000000003023
1721,-20000,000000000000003024
1722,9220,000000000000003024
1723,7660,000000000000003027
1724,2460,000000000000003028
1725,20920,000000000000003029
1726,2560,000000000000003032
1727,-10000,000000000000003035
1728,1600,000000000000003035
1729,18270,000000000000003037
1730,-20000,000000000000003038
1731,100,000000000000003038
1732,10520,000000000000003041
1733,570,000000000000003044
1734,14560,000000000000003045
1735,3300,000000000000003047
1736,-10000,000000000000003055
1737,1480,000000000000003055
1738,1300,000000000000003057
1739,760,000000000000003058
1740,62590,000000000000003068
1741,5740,000000000000003069
1742,-10000,000000000000003073
1743,2910,000000000000003073
1744,35720,000000000000003080
1745,7600,000000000000003081
1746,900,000000000000003082
1747,12130,000000000000003083
1748,1200,000000000000003085
1749,12700,000000000000003089
1750,-10000,000000000000003091
1751,8370,000000000000003091
1752,1600,000000000000003093
1753,-20000,000000000000003095
1754,11400,000000000000003095
1755,-10000,000000000000003097
1756,2200,000000000000003097
1757,-10000,000000000000003102
1758,3060,000000000000003102
1759,1440,000000000000003104
1760,470,000000000000003105
1761,2860,000000000000003107
1762,45400,000000000000003108
1763,550,000000000000003111
1764,34850,000000000000003112
1765,420,000000000000003113
1766,7840,000000000000003116
1767,-10000,000000000000003117
1768,1260,000000000000003117
1769,4840,000000000000003120
1770,23160,000000000000003122
1771,5000,000000000000003124
1772,-20000,000000000000003125
1773,11260,000000000000003125
1774,26200,000000000000003127
1775,-20000,000000000000003131
1776,430,000000000000003131
1777,57430,000000000000003133
1778,780,000000000000003134
1779,660,000000000000003136
1780,270,000000000000003137
1781,650,000000000000003138
1782,12200,000000000000003147
1783,-10000,000000000000003148
1784,300,000000000000003148
1785,-20000,000000000000003149
1786,1660,000000000000003149
1787,27570,000000000000003150
1788,34500,000000000000003152
1789,1280,000000000000003153
1790,1700,000000000000003154
1791,1580,000000000000003157
1792,800,000000000000003158
1793,-10000,000000000000003165
1794,6320,000000000000003165
1795,4600,000000000000003166
1796,-10000,000000000000003171
1797,1320,000000000000003171
1798,5880,000000000000003172
1799,-10000,000000000000003173
1800,900,000000000000003173
1801,53760,000000000000003174
1802,-10000,000000000000003177
1803,4140,000000000000003177
1804,18920,000000000000003178
1805,840,000000000000003180
1806,4100,000000000000003182
1807,980,000000000000003184
1808,430,000000000000003185
1809,1340,000000000000003187
1810,-10000,000000000000003195
1811,15840,000000000000003195
1812,2930,000000000000003196
1813,-30000,000000000000003198
1814,330,000000000000003198
1815,7480,000000000000003200
1816,-10000,000000000000003202
1817,41480,000000000000003202
1818,5470,000000000000003204
1819,2200,000000000000003206
1820,1860,000000000000003208
1821,-30000,000000000000003210
1822,1050,000000000000003210
1823,5670,000000000000003211
1824,14800,000000000000003212
1825,-10000,000000000000003213
1826,1540,000000000000003213
1827,-30000,000000000000003220
1828,11700,000000000000003220
1829,5160,000000000000003221
1830,16460,000000000000003222
1831,20570,000000000000003227
1832,-20000,000000000000003236
1833,13470,000000000000003236
1834,4510,000000000000003238
1835,-20000,000000000000003241
1836,3310,000000000000003241
1837,6980,000000000000003242
1838,600,000000000000003243
1839,640,000000000000003244
1840,-45000,000000000000003246
1841,8930,000000000000003246
1842,18440,000000000000003250
1843,4950,000000000000003253
1844,31560,000000000000003255
1845,18330,000000000000003258
1846,3140,000000000000003259
1847,-10000,000000000000003262
1848,390,000000000000003262
1849,-20000,000000000000003263
1850,4180,000000000000003263
1851,-10000,000000000000003265
1852,10,000000000000003265
1853,180,000000000000003268
1854,1380,000000000000003270
1855,940,000000000000003272
1856,2720,000000000000003273
1857,630,000000000000003275
1858,-10000,000000000000003280
1859,2860,000000000000003280
1860,2900,000000000000003281
1861,-35000,000000000000003282
1862,560,000000000000003282
1863,2520,000000000000003286
1864,-10000,000000000000003290
1865,34460,000000000000003290
1866,15940,000000000000003295
1867,220,000000000000003296
1868,-10000,000000000000003299
1869,2600,000000000000003299
1870,-10000,000000000000003301
1871,340,000000000000003301
1872,-60000,000000000000003303
1873,3400,000000000000003303
1874,2830,000000000000003305
1875,4360,000000000000003312
1876,21780,000000000000003316
1877,1080,000000000000003324
1878,-30000,000000000000003325
1879,680,000000000000003325
1880,580,000000000000003328
1881,1380,000000000000003332
1882,1560,000000000000003334
1883,8000,000000000000003336
1884,4170,000000000000003337
1885,-10000,000000000000003342
1886,800,000000000000003342
1887,-10000,000000000000003346
1888,1750,000000000000003346
1889,-10000,000000000000003348
1890,14780,000000000000003348
1891,2450,000000000000003349
1892,-10000,000000000000003350
1893,920,000000000000003350
1894,12520,000000000000003351
1895,-10000,000000000000003352
1896,44300,000000000000003352
1897,160,000000000000003355
1898,3650,000000000000003356
1899,670,000000000000003358
1900,660,000000000000003359
1901,-60000,000000000000003364
1902,0,000000000000003364
1903,1240,000000000000003365
1904,480,000000000000003367
1905,-10000,000000000000003368
1906,2100,000000000000003368
1907,-10000,000000000000003370
1908,8100,000000000000003370
1909,3620,000000000000003372
1910,4220,000000000000003373
1911,10540,000000000000003374
1912,6540,000000000000003375
1913,-10000,000000000000003376
1914,410,000000000000003376
1915,-10000,000000000000003377
1916,900,000000000000003377
1917,210,000000000000003378
1918,-10000,000000000000003380
1919,2420,000000000000003380
1920,3060,000000000000003382
1921,3480,000000000000003389
1922,1320,000000000000003390
1923,1050,000000000000003392
1924,790,000000000000003393
1925,860,000000000000003395
1926,-10000,000000000000003399
1927,9020,000000000000003399
1928,1200,000000000000003401
1929,-30000,000000000000003404
1930,300,000000000000003404
1931,380,000000000000003406
1932,-10000,000000000000003408
1933,2070,000000000000003408
1934,860,000000000000003409
1935,1030,000000000000003410
1936,-10000,000000000000003412
1937,1500,000000000000003412
1938,42440,000000000000003414
1939,3060,000000000000003417
1940,11180,000000000000003419
1941,2440,000000000000003425
1942,2400,000000000000003428
1943,2540,000000000000003429
1944,560,000000000000003430
1945,580,000000000000003432
1946,700,000000000000003435
1947,1670,000000000000003436
1948,14500,000000000000003439
1949,11790,000000000000003441
1950,-30000,000000000000003443
1951,2760,000000000000003443
1952,-20000,000000000000003444
1953,3460,000000000000003444
1954,30600,000000000000003445
1955,1560,000000000000003446
1956,-10000,000000000000003447
1957,7140,000000000000003447
1958,2080,000000000000003449
1959,6800,000000000000003452
1960,-10000,000000000000003453
1961,5870,000000000000003453
1962,18300,000000000000003455
1963,2750,000000000000003456
1964,12400,000000000000003457
1965,1600,000000000000003458
1966,-20000,000000000000003459
1967,2910,000000000000003459
1968,270,000000000000003460
1969,-35000,000000000000003461
1970,3830,000000000000003461
1971,1020,000000000000003464
1972,-15000,000000000000003466
1973,390,000000000000003466
1974,6070,000000000000003471
1975,-15000,000000000000003472
1976,6800,000000000000003472
1977,3420,000000000000003473
1978,7740,000000000000003478
1979,3660,000000000000003479
1980,1230,000000000000003480
1981,-20000,000000000000003483
1982,1880,000000000000003483
1983,560,000000000000003484
1984,820,000000000000003485
1985,1730,000000000000003489
1986,760,000000000000003490
1987,860,000000000000003494
1988,300,000000000000003496
1989,-15000,000000000000003498
1990,530,000000000000003498
1991,9680,000000000000003500
1992,840,000000000000003504
1993,300,000000000000003505
1994,3080,000000000000003507
1995,1400,000000000000003511
1996,26580,000000000000003512
1997,2750,000000000000003513
1998,24840,000000000000003514
1999,960,000000000000003515
2000,11420,000000000000003516
2001,6550,000000000000003517
2002,2840,000000000000003519
2003,10100,000000000000003521
2004,4270,000000000000003523
2005,-15000,000000000000003525
2006,36460,000000000000003525
2007,-15000,000000000000003526
2008,1650,000000000000003526
2009,9510,000000000000003527
2010,16620,000000000000003528
2011,-25000,000000000000003529
2012,1910,000000000000003529
2013,3550,000000000000003530
2014,1640,000000000000003531
2015,24000,000000000000003532
2016,4100,000000000000003537
2017,2780,000000000000003538
2018,110,000000000000003539
2019,1300,000000000000003544
2020,13200,000000000000003545
2021,2260,000000000000003546
2022,710,000000000000003548
2023,2940,000000000000003549
2024,470,000000000000003550
2025,17400,000000000000003553
2026,3090,000000000000003554
2027,720,000000000000003555
2028,740,000000000000003556
2029,3080,000000000000003561
2030,890,000000000000003563
2031,3920,000000000000003567
2032,66840,000000000000003570
2033,650,000000000000003571
2034,3020,000000000000003572
2035,1680,000000000000003574
2036,-20000,000000000000003576
2037,2760,000000000000003576
2038,3370,000000000000003577
2039,680,000000000000003579
2040,6900,000000000000003580
2041,1980,000000000000003581
2042,-25000,000000000000003583
2043,1050,000000000000003583
2044,840,000000000000003585
2045,1200,000000000000003588
2046,18330,000000000000003589
2047,17280,000000000000003592
2048,53800,000000000000003595
2049,4600,000000000000003602
2050,2220,000000000000003603
2051,2000,000000000000003604
2052,-20000,000000000000003605
2053,2600,000000000000003605
2054,460,000000000000003607
2055,3430,000000000000003615
2056,2200,000000000000003618
2057,3240,000000000000003621
2058,7700,000000000000003628
2059,4200,000000000000003633
2060,980,000000000000003634
2061,4980,000000000000003635
2062,850,000000000000003640
2063,300,000000000000003641
2064,1930,000000000000003642
2065,640,000000000000003645
2066,5360,000000000000003646
2067,-30000,000000000000003647
2068,940,000000000000003647
2069,950,000000000000003649
2070,-35000,000000000000003650
2071,59510,000000000000003650
2072,750,000000000000003652
2073,3980,000000000000003663
2074,1640,000000000000003664
2075,590,000000000000003666
2076,2990,000000000000003667
2077,1880,000000000000003670
2078,3700,000000000000003671
2079,2540,000000000000003672
2080,10650,000000000000003675
2081,9040,000000000000003676
2082,1560,000000000000003678
2083,620,000000000000003680
2084,3740,000000000000003681
2085,3680,000000000000003682
2086,860,000000000000003684
2087,-25000,000000000000003685
2088,270,000000000000003685
2089,5470,000000000000003686
2090,11710,000000000000003687
2091,490,000000000000003688
2092,10180,000000000000003689
2093,2220,000000000000003690
2094,500,000000000000003691
2095,2060,000000000000003697
2096,1280,000000000000003702
2097,-20000,000000000000003706
2098,21310,000000000000003706
2099,-40000,000000000000003707
2100,1400,000000000000003707
2101,1740,000000000000003708
2102,16310,000000000000003710
2103,520,000000000000003712
2104,6340,000000000000003718
2105,1990,000000000000003720
2106,-35000,000000000000003721
2107,1450,000000000000003721
2108,21350,000000000000003724
2109,1120,000000000000003725
2110,-10000,000000000000003728
2111,3180,000000000000003728
2112,560,000000000000003730
2113,1040,000000000000003731
2114,-15000,000000000000003733
2115,6590,000000000000003733
2116,6960,000000000000003735
2117,-15000,000000000000003736
2118,1410,000000000000003736
2119,9680,000000000000003739
2120,-10000,000000000000003740
2121,19080,000000000000003740
2122,1640,000000000000003741
2123,35390,000000000000003742
2124,5400,000000000000003743
2125,-20000,000000000000003744
2126,1840,000000000000003744
2127,2410,000000000000003747
2128,920,000000000000003748
2129,2740,000000000000003750
2130,-15000,000000000000003754
2131,430,000000000000003754
2132,-30000,000000000000003755
2133,1460,000000000000003755
2134,1120,000000000000003756
2135,1400,000000000000003757
2136,660,000000000000003760
2137,3860,000000000000003762
2138,2300,000000000000003765
2139,1000,000000000000003766
2140,3000,000000000000003769
2141,9010,000000000000003773
2142,-25000,000000000000003778
2143,1550,000000000000003778
2144,4560,000000000000003779
2145,2480,000000000000003780
2146,290,000000000000003789
2147,10200,000000000000003792
2148,2840,000000000000003793
2149,1850,000000000000003794
2150,1600,000000000000003797
2151,1590,000000000000003801
2152,940,000000000000003802
2153,5390,000000000000003803
2154,5000,000000000000003806
2155,1960,000000000000003807
2156,6140,000000000000003809
2157,13800,000000000000003815
2158,8650,000000000000003819
2159,750,000000000000003820
2160,2400,000000000000003822
2161,2010,000000000000003823
2162,810,000000000000003824
2163,2330,000000000000003825
2164,360,000000000000003828
2165,-35000,000000000000003829
2166,7210,000000000000003829
2167,2420,000000000000003831
2168,1580,000000000000003832
2169,14540,000000000000003836
2170,140,000000000000003839
2171,310,000000000000003842
2172,2160,000000000000003843
2173,1900,000000000000003845
2174,1690,000000000000003849
2175,4380,000000000000003851
2176,-30000,000000000000003852
2177,640,000000000000003852
2178,1900,000000000000003853
2179,1140,000000000000003858
2180,-30000,000000000000003865
2181,16560,000000000000003865
2182,1090,000000000000003866
2183,5940,000000000000003870
2184,280,000000000000003871
2185,520,000000000000003873
2186,-35000,000000000000003874
2187,118650,000000000000003874
2188,1910,000000000000003878
2189,1660,000000000000003879
2190,-25000,000000000000003880
2191,39410,000000000000003880
2192,6300,000000000000003882
2193,1630,000000000000003885
2194,12110,000000000000003886
2195,3040,000000000000003887
2196,880,000000000000003888
2197,3860,000000000000003891
2198,6450,000000000000003893
2199,800,000000000000003896
2200,-30000,000000000000003897
2201,5220,000000000000003897
2202,1050,000000000000003900
2203,1440,000000000000003901
2204,9170,000000000000003904
2205,3160,000000000000003906
2206,590,000000000000003908
2207,420,000000000000003910
2208,1680,000000000000003912
2209,9090,000000000000003915
2210,1040,000000000000003917
2211,6140,000000000000003922
2212,-50000,000000000000003925
2213,27600,000000000000003925
2214,1160,000000000000003926
2215,1280,000000000000003928
2216,2790,000000000000003929
2217,2160,000000000000003931
2218,720,000000000000003933
2219,1400,000000000000003934
2220,930,000000000000003935
2221,1720,000000000000003938
2222,1720,000000000000003939
2223,43650,000000000000003942
2224,1440,000000000000003944
2225,7740,000000000000003946
2226,2460,000000000000003948
2227,840,000000000000003949
2228,2560,000000000000003950
2229,1690,000000000000003951
2230,4290,000000000000003953
2231,37650,000000000000003954
2232,1440,000000000000003955
2233,13640,000000000000003958
2234,1300,000000000000003961
2235,5180,000000000000003962
2236,640,000000000000003963
2237,3550,000000000000003964
2238,960,000000000000003967
2239,10400,000000000000003968
2240,310,000000000000003969
2241,1330,000000000000003970
2242,-50000,000000000000003972
